tuple_id,src,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1215,usatoday,9:05 a.m.,,11:53 a.m.,
1216,usatoday,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1217,usatoday,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1218,usatoday,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:36 p.m.
1219,usatoday,6:30 p.m.,6:56 p.m.,7:25 p.m.,7:35 p.m.
1220,usatoday,11:25 a.m.,,5:25 p.m.,
1221,usatoday,4:00 p.m.,,6:40 p.m.,
1222,usatoday,6:00 a.m.,,6:40 a.m.,
1223,usatoday,7:10 a.m.,7:40 a.m.,10:45 a.m.,10:49 a.m.
1224,myrateplan,,7:16 a.m.,,9:22 a.m.
1225,myrateplan,7:00 p.m.,,10:15 p.m.,
1226,myrateplan,,6:54 a.m.,,9:14 a.m.
1227,myrateplan,,8:48 a.m.,,11:30 a.m.
1228,myrateplan,,9:00 a.m.,,9:29 a.m.
1229,myrateplan,,7:59 p.m.,,10:31 p.m.
1230,myrateplan,,3:50 p.m.,,5:14 p.m.
1231,myrateplan,11:25 a.m.,,2:50 p.m.,
1232,myrateplan,,11:41 a.m.,,4:54 p.m.
1233,myrateplan,,10:53 a.m.,,11:11 a.m.
1234,myrateplan,,11:29 p.m.,,12/2/11 6:35 a.m.
1235,myrateplan,,6:10 a.m.,,7:04 a.m.
1236,myrateplan,12:30 a.m.,,5:35 a.m.,
1237,myrateplan,,4:10 p.m.,,6:25 p.m.
1238,myrateplan,7:35 a.m.,,9:21 a.m.,
1239,myrateplan,9:45 a.m.,,1:16 p.m.,
1240,myrateplan,,10:11 a.m.,,1:11 p.m.
1241,myrateplan,,8:26 a.m.,,9:56 a.m.
1242,myrateplan,,7:25 a.m.,,9:29 a.m.
1243,myrateplan,,4:29 p.m.,,7:37 p.m.
1244,myrateplan,,10:54 a.m.,,1:36 p.m.
1245,myrateplan,2:30 p.m.,,7:03 p.m.,
1246,myrateplan,8:05 a.m.,,11:35 a.m.,
1247,myrateplan,,3:04 p.m.,,4:43 p.m.
1248,myrateplan,,12:13 p.m.,,4:08 p.m.
1249,myrateplan,11:40 a.m.,,1:17 p.m.,
1250,myrateplan,,6:09 a.m.,,8:50 a.m.
1251,myrateplan,,11:45 a.m.,,5:00 p.m.
1252,myrateplan,6:00 a.m.,,10:20 a.m.,
1253,myrateplan,8:40 a.m.,,10:54 a.m.,
1254,myrateplan,,10:19 a.m.,,11:50 a.m.
1255,myrateplan,,2:03 p.m.,,3:13 p.m.
1256,myrateplan,,8:07 a.m.,,1:23 p.m.
1257,myrateplan,,12:56 p.m.,,3:09 p.m.
1258,myrateplan,,12:14 p.m.,,1:55 p.m.
1259,myrateplan,,2:43 p.m.,,5:22 p.m.
1260,myrateplan,,12:07 p.m.,,1:11 p.m.
1261,myrateplan,5:25 p.m.,,8:22 p.m.,
1262,myrateplan,7:10 p.m.,,8:56 p.m.,
1263,myrateplan,,11:06 a.m.,,2:39 p.m.
1264,myrateplan,,1:43 p.m.,,5:24 p.m.
1265,myrateplan,3:35 p.m.,,4:00 p.m.,
1266,myrateplan,,7:22 a.m.,,10:34 a.m.
1267,myrateplan,,6:47 p.m.,,7:25 p.m.
1268,myrateplan,,6:56 p.m.,,8:38 p.m.
1269,myrateplan,,12:12 p.m.,,3:04 p.m.
1270,myrateplan,7:15 p.m.,,12/2/11 12:21 a.m.,
1271,myrateplan,,2:04 p.m.,,7:20 p.m.
1272,myrateplan,9:15 a.m.,,12:18 p.m.,
1273,myrateplan,,6:57 a.m.,,7:49 a.m.
1274,myrateplan,,7:31 a.m.,,9:26 a.m.
1275,myrateplan,,5:09 p.m.,,7:43 p.m.
1276,myrateplan,,7:39 a.m.,,10:43 a.m.
1277,myrateplan,,4:44 p.m.,,6:28 p.m.
1278,myrateplan,,4:37 p.m.,,7:23 p.m.
1279,myrateplan,,8:23 p.m.,,9:47 p.m.
1280,myrateplan,10:25 a.m.,,6:44 p.m.,
1281,myrateplan,,7:30 a.m.,,10:43 a.m.
1282,myrateplan,,11:02 a.m.,,2:58 p.m.
1283,myrateplan,,1:48 p.m.,,4:20 p.m.
1284,myrateplan,,12:42 p.m.,,2:50 p.m.
1285,myrateplan,1:29 p.m.,,4:17 p.m.,
1286,myrateplan,,12:11 a.m.,,5:52 a.m.
1287,myrateplan,,4:28 p.m.,,12/2/11 12:01 a.m.
1288,myrateplan,,9:06 p.m.,,11:49 p.m.
1289,myrateplan,,8:29 p.m.,,11:35 p.m.
1290,myrateplan,,7:23 a.m.,,9:45 a.m.
1291,myrateplan,,8:52 a.m.,,11:33 a.m.
1292,myrateplan,,8:37 a.m.,,9:13 a.m.
1293,myrateplan,,1:41 p.m.,,3:29 p.m.
1294,myrateplan,2:53 p.m.,,4:48 p.m.,
1295,myrateplan,,7:41 a.m.,,8:33 a.m.
1296,myrateplan,11:08 p.m.,,12/2/11 5:11 a.m.,
1297,myrateplan,,5:38 p.m.,,6:19 p.m.
1298,myrateplan,,1:50 p.m. (+8:00),,7:50 a.m.
1299,myrateplan,,11:47 a.m.,,1:52 p.m.
1300,myrateplan,,8:40 p.m.,,9:12 p.m.
1301,myrateplan,,3:04 p.m.,,4:22 p.m.
1302,myrateplan,2:30 p.m.,,7:03 p.m.,
1303,myrateplan,8:55 a.m.,,11:45 a.m.,
1304,myrateplan,,2:44 p.m.,,3:36 p.m.
1305,myrateplan,,3:28 p.m.,,5:39 p.m.
1306,myrateplan,,7:22 a.m.,,11:04 a.m.
1307,myrateplan,,12:11 p.m.,,1:42 p.m.
1308,myrateplan,,8:04 a.m.,,10:58 a.m.
1309,myrateplan,9:05 a.m. (-00:00),,11:53 a.m.,
1310,myrateplan,,1:20 p.m.,,2:49 p.m.
1311,myrateplan,,8:55 a.m.,,10:12 a.m.
1312,myrateplan,,3:38 p.m.,,6:30 p.m.
1313,myrateplan,,8:04 a.m.,,7:59 a.m.
1314,myrateplan,,4:12 p.m.,,6:11 p.m.
1315,myrateplan,,11:52 a.m.,,2:21 p.m.
1316,myrateplan,2:55 p.m.,,4:49 p.m.,
1317,myrateplan,,11:55 a.m.,,5:34 p.m.
1318,myrateplan,,10:55 a.m.,,12:37 p.m.
1319,myrateplan,,6:58 a.m.,,7:37 a.m.
1320,myrateplan,4:00 p.m.,,7:05 p.m.,
1321,myrateplan,,6:11 a.m.,,6:15 a.m.
1322,myrateplan,,7:40 a.m.,,10:52 a.m.
1323,myrateplan,,7:32 a.m.,,3:12 p.m.
1324,orbitz,7:10aDec 1,7:02aDec 1,9:40aDec 1,9:32aDec 1
1325,orbitz,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:02 p.m.
1326,orbitz,6:40aDec 1,6:40aDec 1,9:25aDec 1,9:28aDec 1
1327,orbitz,8:19aDec 1,8:48aDec 1,11:55aDec 1,11:58aDec 1
1328,orbitz,8:41aDec 1,,9:54aDec 1,
1329,orbitz,7:45 p.m.,7:45 p.m.,10:30 p.m.,
1330,orbitz,12:00 p.m.,11:54aDec 1,3:15 p.m.,3:16 p.m.
1331,orbitz,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
1332,orbitz,11:25aDec 1,11:37aDec 1,2:50 p.m.,3:31 p.m.
1333,orbitz,10:39aDec 1,,11:19aDec 1,
1334,orbitz,11:25 p.m.,,6:55aDec 2,
1335,orbitz,6:14aDec 1,6:09aDec 1,7:23aDec 1,7:17aDec 1
1336,orbitz,12:30aDec 1,12:41aDec 1,5:35aDec 1,5:26aDec 1
1337,orbitz,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
1338,orbitz,7:35aDec 1,,9:21aDec 2,
1339,orbitz,9:45aDec 1,10:19aDec 1,1:16 p.m.,1:19 p.m.
1340,orbitz,10:00aDec 1,9:59aDec 1,12:35 p.m.,1:27 p.m.
1341,orbitz,8:15aDec 1,8:12aDec 1,10:06aDec 1,9:56aDec 1
1342,orbitz,7:00aDec 1,7:04aDec 1,9:55aDec 1,9:45aDec 1
1343,orbitz,4:15 p.m.,4:16 p.m.,7:55 p.m.,7:39 p.m.
1344,orbitz,10:45aDec 1,10:42aDec 1,2:20 p.m.,1:40 p.m.
1345,orbitz,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1346,orbitz,8:05aDec 1,8:00aDec 1,11:35aDec 1,11:32aDec 1
1347,orbitz,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
1348,orbitz,11:50aDec 1,11:54aDec 1,3:50 p.m.,4:09 p.m.
1349,orbitz,11:40aDec 1,11:56aDec 1,1:17 p.m.,1:14 p.m.
1350,orbitz,6:00aDec 1,5:58aDec 1,9:20aDec 1,9:05aDec 1
1351,orbitz,11:05aDec 1,11:30aDec 1,4:57 p.m.,5:05 p.m.
1352,orbitz,6:00aDec 1,6:02aDec 1,10:20aDec 1,10:27aDec 1
1353,orbitz,8:40aDec 1,8:40aDec 1,10:54aDec 1,10:56aDec 1
1354,orbitz,10:15aDec 1,10:10aDec 1,12:10 p.m.,11:56aDec 1
1355,orbitz,1:00 p.m.,1:48 p.m.,2:35 p.m.,3:30 p.m.
1356,orbitz,7:53aDec 1,7:49aDec 1,1:39 p.m.,1:30 p.m.
1357,orbitz,12:30 p.m.,12:35 p.m.,3:03 p.m.,
1358,orbitz,11:45aDec 1,11:47aDec 1,2:00 p.m.,2:10 p.m.
1359,orbitz,2:46 p.m.,2:42 p.m.,6:15 p.m.,5:42 p.m.
1360,orbitz,12:00 p.m.,11:51aDec 1,1:45 p.m.,1:15 p.m.
1361,orbitz,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1362,orbitz,7:10 p.m.,8:25 p.m.,10:48 p.m.,
1363,orbitz,10:40aDec 1,10:46aDec 1,2:45 p.m.,2:46 p.m.
1364,orbitz,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1365,orbitz,3:35 p.m.,3:27 p.m.,4:00 p.m.,3:33 p.m.
1366,orbitz,7:15aDec 1,7:08aDec 1,10:35aDec 1,10:36aDec 1
1367,orbitz,6:30 p.m.,,7:25 p.m.,
1368,orbitz,6:45 p.m.,6:40 p.m.,9:10 p.m.,8:53 p.m.
1369,orbitz,7:15 p.m.,,12:21aDec 2,
1370,orbitz,2:22 p.m.,2:37 p.m.,7:53 p.m.,7:58 p.m.
1371,orbitz,9:15aDec 1,9:14aDec 1,12:18 p.m.,12:09 p.m.
1372,orbitz,6:00aDec 1,5:59aDec 1,7:30aDec 1,7:51aDec 1
1373,orbitz,7:10aDec 1,7:10aDec 1,9:35aDec 1,9:31aDec 1
1374,orbitz,4:55 p.m.,4:56 p.m.,8:05 p.m.,7:55 p.m.
1375,orbitz,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1376,orbitz,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1377,orbitz,8:00 p.m.,8:01 p.m.,9:45 p.m.,9:53 p.m.
1378,orbitz,10:25aDec 1,10:20aDec 1,6:44 p.m.,6:34 p.m.
1379,orbitz,7:05aDec 1,7:07aDec 1,10:31aDec 1,10:47aDec 1
1380,orbitz,10:40aDec 1,10:47aDec 1,2:59 p.m.,3:04 p.m.
1381,orbitz,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1382,orbitz,12:15 p.m.,12:10 p.m.,2:45 p.m.,2:50 p.m.
1383,orbitz,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
1384,orbitz,11:55 p.m.,,5:50aDec 2,
1385,orbitz,4:25 p.m.,,12:29aDec 2,
1386,orbitz,9:00 p.m.,,12:15aDec 2,
1387,orbitz,8:25 p.m.,,11:50 p.m.,
1388,orbitz,6:59aDec 1,6:56aDec 1,10:34aDec 1,10:04aDec 1
1389,orbitz,8:35aDec 1,8:31aDec 1,11:50aDec 1,11:44aDec 1
1390,orbitz,1:30 p.m.,,3:50 p.m.,
1391,orbitz,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1392,orbitz,7:35aDec 1,7:27aDec 1,9:43aDec 1,8:45aDec 1
1393,orbitz,11:08 p.m.,,5:11aDec 2,
1394,orbitz,5:30 p.m.,,6:40 p.m.,
1395,orbitz,1:45 p.m.,1:32 p.m.,8:27aDec 1,8:02aDec 1
1396,orbitz,11:15aDec 1,11:15aDec 1,1:40 p.m.,2:00 p.m.
1397,orbitz,8:20 p.m.,8:30 p.m.,9:18 p.m.,
1398,orbitz,2:55 p.m.,2:52 p.m.,4:53 p.m.,4:44 p.m.
1399,orbitz,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1400,orbitz,8:55aDec 1,9:16aDec 1,12:05 p.m.,
1401,orbitz,2:35 p.m.,2:32 p.m.,4:05 p.m.,3:43 p.m.
1402,orbitz,2:55 p.m.,3:00 p.m.,5:55 p.m.,5:43 p.m.
1403,orbitz,7:15aDec 1,7:10aDec 1,11:35aDec 1,11:06aDec 1
1404,orbitz,12:10 p.m.,12:01 p.m.,2:15 p.m.,1:43 p.m.
1405,orbitz,7:55aDec 1,7:51aDec 1,11:05aDec 1,11:01aDec 1
1406,orbitz,9:05aDec 1,8:52aDec 1,11:53aDec 1,12:09 p.m.
1407,orbitz,1:05 p.m.,1:06 p.m.,2:35 p.m.,3:13 p.m.
1408,orbitz,8:35aDec 1,8:32aDec 1,10:40aDec 1,10:16aDec 1
1409,orbitz,3:05 p.m.,3:09 p.m.,6:30 p.m.,6:43 p.m.
1410,orbitz,7:30aDec 1,7:28aDec 1,8:00aDec 1,8:06aDec 1
1411,orbitz,11:25aDec 1,11:20aDec 1,5:25 p.m.,4:56 p.m.
1412,orbitz,4:00 p.m.,3:52 p.m.,6:40 p.m.,6:15 p.m.
1413,orbitz,11:35aDec 1,11:33aDec 1,2:25 p.m.,2:27 p.m.
1414,orbitz,7:25aDec 1,7:22aDec 1,11:10aDec 1,11:06aDec 1
1415,orbitz,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1416,orbitz,11:55aDec 1,11:43aDec 1,6:17 p.m.,5:38 p.m.
1417,orbitz,10:40aDec 1,10:35aDec 1,12:55 p.m.,12:50 p.m.
1418,orbitz,6:45aDec 1,6:41aDec 1,7:45aDec 1,7:40aDec 1
1419,orbitz,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1420,orbitz,6:00aDec 1,5:56aDec 1,6:40aDec 1,6:19aDec 1
1421,orbitz,7:10aDec 1,7:14aDec 1,10:45aDec 1,11:12aDec 1
1422,orbitz,7:10aDec 1,7:05aDec 1,3:30 p.m.,3:14 p.m.
1423,phl,,,3:50 p.m.,
1424,phl,,,9:24 a.m.,
1425,phl,2:35 p.m.,,,
1426,phl,,,4:31 p.m.,
1427,CO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1428,CO,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
1429,CO,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1430,CO,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1431,CO,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1432,CO,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1433,CO,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1434,CO,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1435,CO,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1436,CO,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1437,CO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1438,CO,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1439,CO,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1440,CO,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1441,CO,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
1442,CO,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
1443,CO,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1444,CO,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1445,CO,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1446,ifly,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1447,ifly,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1448,ifly,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1449,ifly,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1450,ifly,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1451,ifly,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1452,ifly,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1453,ifly,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1454,ifly,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1455,ifly,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1456,ifly,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1457,ifly,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1458,ifly,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1459,ifly,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1460,ifly,4:25 p.m.,4:28 p.m. (Estimated runway),12:29 a.m.,12:01 a.m. (Estimated runway)
1461,ifly,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
1462,ifly,9:00 p.m.,9:06 p.m. (Estimated runway),12:15 a.m.,11:49 p.m. (Estimated runway)
1463,ifly,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1464,ifly,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1465,ifly,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m. (Estimated)
1466,ifly,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1467,ifly,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
1468,ifly,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
1469,ifly,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1470,ifly,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1471,ifly,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1472,ifly,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1473,ifly,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1474,ifly,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:19 p.m. (Estimated)
1475,ifly,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1476,ifly,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1477,ifly,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1478,ifly,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1479,ifly,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1480,ifly,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated)
1481,ifly,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1482,sfo,,,11:55 a.m.,
1483,sfo,,,6:30 p.m.,
1484,sfo,,,11:50 a.m.,
1485,sfo,,,10:45 a.m.,
1486,sfo,,,6:15 p.m.,
1487,sfo,,,7:23 a.m.,
1488,flytecomm,,7:16 a.m.,,9:22 a.m.
1489,flytecomm,7:00 p.m.,,10:15 p.m.,
1490,flytecomm,,6:54 a.m.,,9:14 a.m.
1491,flytecomm,,8:48 a.m.,,11:30 a.m.
1492,flytecomm,,9:00 a.m.,,9:29 a.m.
1493,flytecomm,,7:59 p.m.,,10:31 p.m.
1494,flytecomm,,3:50 p.m.,,5:14 p.m.
1495,flytecomm,11:25 a.m.,,2:50 p.m.,
1496,flytecomm,,11:41 a.m.,,4:54 p.m.
1497,flytecomm,,10:53 a.m.,,11:11 a.m.
1498,flytecomm,,11:29 p.m.,,12/2/11 6:35 a.m.
1499,flytecomm,,6:10 a.m.,,7:04 a.m.
1500,flytecomm,12:30 a.m.,,5:35 a.m.,
1501,flytecomm,,4:10 p.m.,,6:25 p.m.
1502,flytecomm,7:35 a.m.,,9:21 a.m.,
1503,flytecomm,9:45 a.m.,,1:16 p.m.,
1504,flytecomm,,10:11 a.m.,,1:11 p.m.
1505,flytecomm,,8:26 a.m.,,9:56 a.m.
1506,flytecomm,,7:25 a.m.,,9:29 a.m.
1507,flytecomm,,4:29 p.m.,,7:37 p.m.
1508,flytecomm,,10:54 a.m.,,1:36 p.m.
1509,flytecomm,2:30 p.m.,,7:03 p.m.,
1510,flytecomm,8:05 a.m.,,11:35 a.m.,
1511,flytecomm,,3:04 p.m.,,4:43 p.m.
1512,flytecomm,,12:13 p.m.,,4:08 p.m.
1513,flytecomm,11:40 a.m.,,1:17 p.m.,
1514,flytecomm,,6:09 a.m.,,8:50 a.m.
1515,flytecomm,,11:45 a.m.,,5:00 p.m.
1516,flytecomm,6:00 a.m.,,10:20 a.m.,
1517,flytecomm,8:40 a.m.,,10:54 a.m.,
1518,flytecomm,,10:19 a.m.,,11:50 a.m.
1519,flytecomm,,2:03 p.m.,,3:13 p.m.
1520,flytecomm,,8:07 a.m.,,1:23 p.m.
1521,flytecomm,,12:56 p.m.,,3:09 p.m.
1522,flytecomm,,12:14 p.m.,,1:55 p.m.
1523,flytecomm,,2:43 p.m.,,5:22 p.m.
1524,flytecomm,,12:07 p.m.,,1:11 p.m.
1525,flytecomm,5:25 p.m.,,8:22 p.m.,
1526,flytecomm,7:10 p.m.,,8:56 p.m.,
1527,flytecomm,,11:06 a.m.,,2:39 p.m.
1528,flytecomm,,1:43 p.m.,,5:24 p.m.
1529,flytecomm,3:35 p.m.,,4:00 p.m.,
1530,flytecomm,,7:22 a.m.,,10:34 a.m.
1531,flytecomm,,6:47 p.m.,,7:25 p.m.
1532,flytecomm,,6:56 p.m.,,8:38 p.m.
1533,flytecomm,,12:12 p.m.,,3:04 p.m.
1534,flytecomm,7:15 p.m.,,12/2/11 12:21 a.m.,
1535,flytecomm,,2:04 p.m.,,7:20 p.m.
1536,flytecomm,9:15 a.m.,,12:18 p.m.,
1537,flytecomm,,6:57 a.m.,,7:49 a.m.
1538,flytecomm,,7:31 a.m.,,9:26 a.m.
1539,flytecomm,,5:09 p.m.,,7:43 p.m.
1540,flytecomm,,7:39 a.m.,,10:43 a.m.
1541,flytecomm,,4:44 p.m.,,6:28 p.m.
1542,flytecomm,,4:37 p.m.,,7:23 p.m.
1543,flytecomm,,8:23 p.m.,,9:47 p.m.
1544,flytecomm,10:25 a.m.,,6:44 p.m.,
1545,flytecomm,,7:30 a.m.,,10:43 a.m.
1546,flytecomm,,11:02 a.m.,,2:58 p.m.
1547,flytecomm,,1:48 p.m.,,4:20 p.m.
1548,flytecomm,,12:42 p.m.,,2:50 p.m.
1549,flytecomm,1:29 p.m.,,4:17 p.m.,
1550,flytecomm,,12:11 a.m.,,5:52 a.m.
1551,flytecomm,,4:28 p.m.,,12/2/11 12:01 a.m.
1552,flytecomm,,9:06 p.m.,,11:49 p.m.
1553,flytecomm,,8:29 p.m.,,11:35 p.m.
1554,flytecomm,,7:23 a.m.,,9:45 a.m.
1555,flytecomm,,8:52 a.m.,,11:33 a.m.
1556,flytecomm,,8:37 a.m.,,9:13 a.m.
1557,flytecomm,,1:41 p.m.,,3:29 p.m.
1558,flytecomm,2:53 p.m.,,4:48 p.m.,
1559,flytecomm,,7:41 a.m.,,8:33 a.m.
1560,flytecomm,11:08 p.m.,,12/2/11 5:11 a.m.,
1561,flytecomm,,5:38 p.m.,,6:19 p.m.
1562,flytecomm,,1:50 p.m. (+8:00),,7:50 a.m.
1563,flytecomm,,11:47 a.m.,,1:52 p.m.
1564,flytecomm,,8:40 p.m.,,9:12 p.m.
1565,flytecomm,,3:04 p.m.,,4:22 p.m.
1566,flytecomm,2:30 p.m.,,7:03 p.m.,
1567,flytecomm,8:55 a.m.,,11:45 a.m.,
1568,flytecomm,,2:44 p.m.,,3:36 p.m.
1569,flytecomm,,3:28 p.m.,,5:39 p.m.
1570,flytecomm,,7:22 a.m.,,11:04 a.m.
1571,flytecomm,,12:11 p.m.,,1:42 p.m.
1572,flytecomm,,8:04 a.m.,,10:58 a.m.
1573,flytecomm,9:05 a.m. (-00:00),,11:53 a.m.,
1574,flytecomm,,1:20 p.m.,,2:49 p.m.
1575,flytecomm,,8:55 a.m.,,10:12 a.m.
1576,flytecomm,,3:38 p.m.,,6:30 p.m.
1577,flytecomm,,8:04 a.m.,,7:59 a.m.
1578,flytecomm,,4:12 p.m.,,6:11 p.m.
1579,flytecomm,,11:52 a.m.,,2:21 p.m.
1580,flytecomm,2:55 p.m.,,4:49 p.m.,
1581,flytecomm,,11:55 a.m.,,5:34 p.m.
1582,flytecomm,,10:55 a.m.,,12:37 p.m.
1583,flytecomm,,6:58 a.m.,,7:37 a.m.
1584,flytecomm,4:00 p.m.,,7:05 p.m.,
1585,flytecomm,,6:11 a.m.,,6:15 a.m.
1586,flytecomm,,7:40 a.m.,,10:52 a.m.
1587,flytecomm,,7:32 a.m.,,3:12 p.m.
1588,mytripandmore,7:45 p.m.,7:45 p.m.,10:30 p.m.,
1589,mytripandmore,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:02 p.m.
1590,mytripandmore,8:41aDec 1,,9:54aDec 1,
1591,mytripandmore,6:30 p.m.,,7:25 p.m.,
1592,mytripandmore,3:27 p.m.,Contact Airline,5:05 p.m.,Contact Airline
1593,mytripandmore,10:39aDec 1,,11:19aDec 1,
1594,mytripandmore,11:25 p.m.,,6:55aDec 2,
1595,mytripandmore,12:30aDec 1,12:41aDec 1,5:35aDec 1,5:26aDec 1
1596,mytripandmore,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
1597,mytripandmore,9:45aDec 1,10:19aDec 1,1:16 p.m.,1:19 p.m.
1598,mytripandmore,7:00aDec 1,7:04aDec 1,9:55aDec 1,9:45aDec 1
1599,mytripandmore,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1600,mytripandmore,11:40aDec 1,11:56aDec 1,1:17 p.m.,1:14 p.m.
1601,mytripandmore,6:00aDec 1,5:58aDec 1,9:20aDec 1,9:05aDec 1
1602,mytripandmore,11:05aDec 1,11:30aDec 1,4:57 p.m.,5:05 p.m.
1603,mytripandmore,10:15 a.m.,10:10 a.m.,12:10 p.m.,11:56 a.m.
1604,mytripandmore,7:30aDec 1,7:28aDec 1,8:00aDec 1,8:06aDec 1
1605,mytripandmore,12:30 p.m.,12:35 p.m.,3:03 p.m.,
1606,mytripandmore,9:05 a.m.,9:59 a.m.,12:35 p.m.,1:27 p.m.
1607,mytripandmore,11:45aDec 1,11:47aDec 1,2:00 p.m.,2:10 p.m.
1608,mytripandmore,12:00 p.m.,11:51aDec 1,1:45 p.m.,1:15 p.m.
1609,mytripandmore,7:10 p.m.,8:25 p.m.,10:48 p.m.,
1610,mytripandmore,11:35 a.m.,11:33 a.m.,2:25 p.m.,2:27 p.m.
1611,mytripandmore,6:00aDec 1,5:59aDec 1,7:30aDec 1,7:51aDec 1
1612,mytripandmore,7:10aDec 1,7:10aDec 1,9:35aDec 1,9:31aDec 1
